--------DVBS Program Data!--------
NOTE: Channel Number/Channel Name/Service Type/Free or Scramble/Frequency/Polarity/SymbolRate are forbidden to edit!Only support re-ordering.Forbid delete channel!
Channel Number,Channel Name,Service Type,Free or Scramble,Frequency(MHz),Polarity,SymbolRate(KS/s),[S]
361,VR demo ,DTV,Free,11612,H,22000
362,Volksmusik ,DTV,Free,11244,H,22000
363,WDR Aachen ,DTV,Free,12604,H,22000
364,WDR Bielefeld ,DTV,Free,12422,H,27500
365,WDR Bonn ,DTV,Free,12604,H,22000
366,WDR Dortmund ,DTV,Free,12422,H,27500
367,WDR Duisburg ,DTV,Free,12604,H,22000
368,WDR Düsseldorf ,DTV,Free,12422,H,27500
369,WDR Essen ,DTV,Free,12422,H,27500
370,WDR Köln ,DTV,Free,11836,H,27500
371,WDR Münster ,DTV,Free,12422,H,27500
372,WDR Siegen ,DTV,Free,12422,H,27500
373,WDR Test A ,DTV,Free,12422,H,27500
374,WDR Wuppertal ,DTV,Free,12604,H,22000
375,Welt der Wunder ,DTV,Free,12663,H,22000
376,ZDF ,DTV,Free,11954,H,27500
377,ZDFinfo ,DTV,Free,11954,H,27500
378,Zee One ,DTV,Free,10921,H,22000
379,a.tv ,DTV,Free,11523,H,22000
380,arte ,DTV,Free,10744,H,22000
381,e8 television ,DTV,Free,12480,V,27500
382,eoTV ,DTV,Free,10921,H,22000
383,gotv ,DTV,Free,12692,H,22000
384,health.tv ,DTV,Free,12633,H,22000
385,hr-fernsehen ,DTV,Free,11836,H,27500
386,intv ,DTV,Free,11523,H,22000
387,kabel eins ,DTV,Free,12545,H,22000
388,kabel eins Doku ,DTV,Free,12545,H,22000
389,kabel1 Doku austria ,DTV,Free,11671,H,22000
390,meinTVshop ,DTV,Free,12480,V,27500
391,münchen.tv ,DTV,Free,11523,H,22000
392,n-tv ,DTV,Free,12188,H,27500
393,nice ,DTV,Free,12633,H,22000
394,pearl.tv Shop ,DTV,Free,12148,H,27500
395,rbb Berlin ,DTV,Free,12110,H,27500
396,rbb Brandenburg ,DTV,Free,12110,H,27500
397,rhein main tv ,DTV,Free,12633,H,22000
398,sixx Austria ,DTV,Free,12663,H,22000
399,tagesschau24 ,DTV,Free,10744,H,22000
400,tv oberfranken HD ,DTV,Free,10714,H,22000
401,zdf_neo ,DTV,Free,11954,H,27500
1,ARD-Data-1 ,DATA,Free,12110,H,27500
2,BData3 ,DATA,Free,12032,H,27500
3,DATA SYSTEM 94 ,DATA,Free,12285,V,29700
4,DATASYSTEM 1,DATA,Free,11509,V,22000
5,DATASYSTEM 2,DATA,Free,11538,V,22000
6,Datendienst T1M ,DATA,Free,12604,H,22000
7,FP URMET ,DATA,Free,12604,H,22000
8,Humax ESD 160C ,DATA,Free,11758,H,27500
9,Humax ESD 160C BL2 ,DATA,Free,11758,H,27500
10,Humax ESD 160S ,DATA,Free,11798,H,27500
11,Humax ESD 160S BL2 ,DATA,Free,11798,H,27500
12,Humax PR-HD3000C ,DATA,Free,11758,H,27500
13,Humax PR-HD3000S ,DATA,Free,12304,H,27500
14,IDS DOWNLOAD SVC ,DATA,Free,12604,H,22000
15,KaCTFL ,DATA,Free,11612,H,22000
16,KaCTFL ,DATA,Free,12604,H,22000
17,Kathrein DVB SSU ,DATA,Free,12604,H,22000
18,M7 DL DSR7121 ,DATA,Free,12515,H,22000
19,M7 DL DSR7141 ,DATA,Free,12515,H,22000
20,M7 DL DSR8121 ,DATA,Free,12515,H,22000
21,M7 DL DSR8141 ,DATA,Free,12515,H,22000
22,M7 SAT801 ,DATA,Free,12515,H,22000
23,M7 SAT901 ,DATA,Free,12515,H,22000
24,M7 Zenterio ,DATA,Free,12515,H,22000
25,Nagra DL DSR7121 ,DATA,Free,12515,H,22000
26,Nagra DL DSR7141 ,DATA,Free,12515,H,22000
27,Nagra DL DSR8121 ,DATA,Free,12515,H,22000
28,Nagra DL DSR8141 ,DATA,Free,12515,H,22000
29,Pace DS 830 NP ,DATA,Free,11720,H,27500
30,Pace TDC 866 NSDX ,DATA,Free,11758,H,27500
31,Pace TDS 865 NSD ,DATA,Free,12304,H,27500
32,Pace TDS 865 NSDX ,DATA,Free,12304,H,27500
33,Pace TDS 866 NSD ,DATA,Free,12304,H,27500
34,Pace TDS 866 NSDX ,DATA,Free,12304,H,27500
35,RAPS ,DATA,Free,12633,H,22000
36,SGI_1111 ,DATA,Free,12604,H,22000
37,STB Comag1 ,DATA,Free,12604,H,22000
38,STB METZ Werke ,DATA,Free,12604,H,22000
39,STB Panasonic ,DATA,Free,12604,H,22000
40,STB Setone ,DATA,Free,12604,H,22000
41,STB Sony Spain ,DATA,Free,12604,H,22000
42,STB Telestar ,DATA,Free,12604,H,22000
43,STB Ten Haaft ,DATA,Free,12604,H,22000
44,Samsung iDTV EU Upgrade ,DATA,Free,12604,H,22000
45,Schwaiger OTA Service ,DATA,Free,12692,H,22000
46,Service 6350 ,DATA,Free,11377,V,22000
47,Sky service config ,DATA,Free,11798,H,27500
48,Strong OTA SRT 7510 ,DATA,Free,11244,H,22000
49,TDT Data ,DATA,Free,12604,H,22000
50,Triax-Hirschmann ,DATA,Free,12604,H,22000
51,tvtv DIGITAL ,DATA,Free,12604,H,22000
52,tvtv Digital ,DATA,Free,12604,H,22000
53,tvtv RP ,DATA,Free,12604,H,22000
54,tvtv premium ,DATA,Free,12604,H,22000
