--------DVBS Program Data!--------
NOTE: Channel Number/Channel Name/Service Type/Free or Scramble/Frequency/Polarity/SymbolRate are forbidden to edit!Only support re-ordering.Forbid delete channel!
Channel Number,Channel Name,Service Type,Free or Scramble,Frequency(MHz),Polarity,SymbolRate(KS/s),[S]
298,WDR HD Münster ,DTV,Free,12422,H,27500
299,WDR HD Siegen ,DTV,Free,12422,H,27500
300,Radio Bremen TV ,DTV,Free,12422,H,27500
301,WDR Test A ,DTV,Free,12422,H,27500
302,EWTN katholisches TV ,DTV,Free,12460,H,27500
303,Sparhandy TV ,DTV,Free,12460,H,27500
304,1-2-3.tv ,DTV,Free,12460,H,27500
305,Disney Channel ,DTV,Free,12460,H,27500
306,TLC ,DTV,Free,12460,H,27500
307,. ,DTV,Free,12460,H,27500
308,SIXX ,DTV,Free,12460,H,27500
309,ANIXE SD ,DTV,Free,12460,H,27500
310,QVC ,DTV,Free,12460,H,27500
311,QVC Style ,DTV,Free,12460,H,27500
312,N24 DOKU ,DTV,Free,12460,H,27500
313,. ,DTV,Free,12480,V,27500
314,Sonnenklar TV ,DTV,Free,12480,V,27500
315,MediaShop- Neuheiten ,DTV,Free,12480,V,27500
316,meinTVshop ,DTV,Free,12480,V,27500
317,Sparhandy TV 2 ,DTV,Free,12480,V,27500
318,AstroTV ,DTV,Free,12480,V,27500
319,e8 television ,DTV,Free,12480,V,27500
320,REGIO TV ,DTV,Free,12480,V,27500
321,SPORT1 ,DTV,Free,12480,V,27500
322,HSE24 ,DTV,Free,12480,V,27500
323,HSE24 TREND ,DTV,Free,12480,V,27500
324,TELE 5 ,DTV,Free,12480,V,27500
325,DMAX ,DTV,Free,12480,V,27500
326,SAT.1 ,DTV,Free,12545,H,22000
327,ProSieben ,DTV,Free,12545,H,22000
328,kabel eins ,DTV,Free,12545,H,22000
329,WELT ,DTV,Free,12545,H,22000
330,SAT.1 Gold ,DTV,Free,12545,H,22000
331,Pro7 MAXX ,DTV,Free,12545,H,22000
332,SAT.1 Bayern ,DTV,Free,12545,H,22000
333,SAT.1 NRW ,DTV,Free,12545,H,22000
334,kabel eins Doku ,DTV,Free,12545,H,22000
335,QVC Deutschland ,DTV,Free,12552,V,22000
336,Bibel TV ,DTV,Free,12552,V,22000
337,QVC PLUS ,DTV,Free,12552,V,22000
338,CashTV ,DTV,Free,12552,V,22000
339,sonnenklar.TV HD ,DTV,Free,12574,H,22000
340,Juwelo HD ,DTV,Free,12574,H,22000
341,pearl.tv HD Shop ,DTV,Free,12574,H,22000
342,. ,DTV,Free,12574,H,22000
343,. ,DTV,Free,12574,H,22000
344,BA_UHD ,DTV,Free,12581,V,22000
345, ,DTV,Free,12581,V,22000
346,WDR Aachen ,DTV,Free,12604,H,22000
347,WDR Wuppertal ,DTV,Free,12604,H,22000
348,WDR Bonn ,DTV,Free,12604,H,22000
349,WDR Duisburg ,DTV,Free,12604,H,22000
350,WDR HD Aachen ,DTV,Free,12604,H,22000
351,WDR HD Wuppertal ,DTV,Free,12604,H,22000
352,WDR HD Bonn ,DTV,Free,12604,H,22000
353,WDR HD Duisburg ,DTV,Free,12604,H,22000
354,Sky News Intl ,DTV,Free,12604,H,22000
355,STB Comag ,DTV,Free,12604,H,22000
356,health.tv ,DTV,Free,12633,H,22000
357,K-TV ,DTV,Free,12633,H,22000
358,Deutsches Musik Fernsehen ,DTV,Free,12633,H,22000
359,Lustkanal24 TV ,DTV,Free,12633,H,22000
360,GayBoys LIVE ,DTV,Free,12633,H,22000
361,rhein main tv ,DTV,Free,12633,H,22000
362,Deutsche Girls 24 TV  ,DTV,Free,12633,H,22000
363,JuweloTV ,DTV,Free,12633,H,22000
364,Dreamgirls24 TV ,DTV,Free,12633,H,22000
365,Erotiksat24 TV ,DTV,Free,12633,H,22000
366,123-Damenwahl ,DTV,Free,12633,H,22000
367,meinGeniusTVShop ,DTV,Free,12633,H,22000
368,Maennersache TV ,DTV,Free,12633,H,22000
369,DateLine ,DTV,Free,12633,H,22000
370,Fotohandy ,DTV,Free,12633,H,22000
371,Mobile Sex ,DTV,Free,12633,H,22000
372,SEX-Kontakte ,DTV,Free,12633,H,22000
373,Eros TV ,DTV,Free,12633,H,22000
374,Achtung Sexy TV ,DTV,Free,12633,H,22000
375,Traumfrauen TV ,DTV,Free,12633,H,22000
376,Heiss und Sexy TV ,DTV,Free,12633,H,22000
377,Shop24Direct ,DTV,Free,12633,H,22000
378,nice ,DTV,Free,12633,H,22000
379,Babestation24 ,DTV,Free,12633,H,22000
380,Fundorado TV ,DTV,Free,12633,H,22000
381,EROTIKA TV - NEU! ,DTV,Free,12633,H,22000
382,BunnyClub24 ,DTV,Free,12633,H,22000
383,Clipmobile ,DTV,Free,12633,H,22000
384,MEDIA BROADCAST - Test 4 ,DTV,Free,12633,H,22000
385,ALT Sendersuchlauf starten!! ,DTV,Free,12633,H,22000
386,RTL NITRO A ,DTV,Free,12663,H,22000
387,Welt der Wunder ,DTV,Free,12663,H,22000
388,LT1-OOE ,DTV,Free,12663,H,22000
389,sixx Austria ,DTV,Free,12663,H,22000
390,VISIT-X.tv ,DTV,Free,12663,H,22000
391,ServusTV Deutschland ,DTV,Free,12663,H,22000
392,4MEDIATHEK ,DTV,Free,12663,H,22000
393,L-TV ,DTV,Free,12663,H,22000
394,BTV ,DTV,Free,12663,H,22000
395,HITRADIO OE3 ,DTV,Free,12692,H,22000
396,ORF2E ,DTV,Free,12692,H,22000
397,Mei Musi TV ,DTV,Free,12692,H,22000
398,Folx TV ,DTV,Free,12692,H,22000
399,RiC ,DTV,Free,12692,H,22000
400,n-tv Austria ,DTV,Free,12692,H,22000
401,PMC TV ,DTV,Free,12722,H,22000
402,Sky Cinema Luc Besson HD ,DTV,Scramble,12304,H,27500
403,SYFY HD ,DTV,Scramble,12304,H,27500
404,Sky Sport Bundesliga 1 HD ,DTV,Scramble,12304,H,27500
405,Sky Sport Bundesliga 4 HD ,DTV,Free,12304,H,27500
406,Eurosport360HD 3 ,DTV,Free,12304,H,27500
407,Sky Sport 5 HD ,DTV,Free,12304,H,27500
409,INSIGHT TV HD ,DTV,Scramble,11229,V,22000
410,INSIGHT TV HD INT ,DTV,Scramble,11229,V,22000
411,Oberpfalz TV HD ,DTV,Free,10714,H,22000
412,freenet TV connect ,DTV,Scramble,12633,H,22000
413,Eurosport2 ger ,DTV,Scramble,12515,H,22000
414,sportdigital HD ,DTV,Scramble,12515,H,22000
415,Planet ,DTV,Scramble,12515,H,22000
416,AXN Deutschland ,DTV,Scramble,12515,H,22000
417,Elevensports1 ,DTV,Scramble,12515,H,22000
418,VElevensports1 ,DTV,Scramble,12515,H,22000
419,AB3 ,DTV,Scramble,12515,H,22000
420,Brazzers TV ,DTV,Scramble,12515,H,22000
421,Brazzers TV CZ ,DTV,Scramble,12515,H,22000
422,Hustler TV ,DTV,Scramble,12515,H,22000
423,Hustler TV CZ ,DTV,Scramble,12515,H,22000
424,Vivid ,DTV,Scramble,12515,H,22000
425,Vivid CZ ,DTV,Scramble,12515,H,22000
426,. ,DTV,Free,12545,H,22000
427,ORF2St HD ,DTV,Scramble,11273,H,22000
428,ORF2K HD ,DTV,Scramble,11273,H,22000
429,ORF2B HD ,DTV,Scramble,11273,H,22000
430,ORF2O HD ,DTV,Scramble,11273,H,22000
431,ORF2S HD ,DTV,Scramble,11273,H,22000
432,ORF2T HD ,DTV,Scramble,11273,H,22000
433,ORF2V HD ,DTV,Scramble,11273,H,22000
434,ORF III HD ,DTV,Scramble,11273,H,22000
435,ORF SPORT+ HD ,DTV,Scramble,11273,H,22000
436,MTV Music 24 ,DTV,Scramble,11973,V,27500
440,MTV ,DTV,Free,11973,V,27500
442,Nicktoons (S) ,DTV,Scramble,11973,V,27500
443,Nicktoons Turkey ,DTV,Scramble,11973,V,27500
444,ORF III ,DTV,Scramble,12663,H,22000
445,ServusTV Oesterreich ,DTV,Scramble,12663,H,22000
446,ElevenSports2 ,DTV,Scramble,12515,H,22000
447,VElevenSports2 ,DTV,Scramble,12515,H,22000
448,Elevensports1 Promo ,DTV,Scramble,12515,H,22000
449,L'EQUIPE ,DTV,Scramble,12168,V,29700
450,CINE+ PREMIER ,DTV,Scramble,12168,V,29700
451,M6 ,DTV,Scramble,12168,V,29700
452,W9 ,DTV,Scramble,12168,V,29700
453,USHUAIA TV ,DTV,Scramble,12168,V,29700
454,FRANCE 2 ,DTV,Scramble,12168,V,29700
455,CINE+ EMOTION ,DTV,Scramble,12168,V,29700
456,CSTAR ,DTV,Scramble,12168,V,29700
457,FRANCE 3 ,DTV,Scramble,12168,V,29700
458,BARKER COLLECTIVITES SD4 ,DTV,Free,12168,V,29700
459,3+ ,DTV,Scramble,11421,H,22000
460,.1. ,DTV,Scramble,11421,H,22000
461,.2. ,DTV,Scramble,11421,H,22000
462,.3. ,DTV,Scramble,11421,H,22000
463,NICKELODEON HD ,DTV,Scramble,10773,H,22000
464,WELT HD ,DTV,Scramble,10773,H,22000
465,NICKELODEON HD AT ,DTV,Scramble,10773,H,22000
466,WELT HD ,DTV,Scramble,10773,H,22000
467,ORF SPORT+ ,DTV,Scramble,11244,H,22000
468,ATV2 ,DTV,Scramble,11244,H,22000
469,ATV HD ,DTV,Scramble,11244,H,22000
470,MB SAT - Test2 ,DTV,Free,12633,H,22000
471,MTV Hits ,DTV,Scramble,11973,V,27500
472,MTV Dance ,DTV,Scramble,11973,V,27500
473,VH1 ,DTV,Scramble,11973,V,27500
474,VH1 Classic ,DTV,Scramble,11973,V,27500
475,MTV ROCKS ,DTV,Scramble,11973,V,27500
476,RMC Decouverte HD ,DTV,Scramble,11597,V,22000
477,RMC Decouverte HD ,DTV,Scramble,11597,V,22000
[E]
